YEAR,ID,MARITAL,AGE,EDUC,DEGREE,SEX,RACE,RACECEN1,RACECEN2,RACECEN3,COHORT,ZODIAC,DIVORCE,WIDOWED,SIBS,CHILDS,AGEKDBRN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,UNRELAT,HHTYPE1,PRESTG80,SPPRES80,INCOME06,RINCOM06,SATFIN,WRKSTAT,HRS1,WRKSLF,PARTFULL,SPWRKSTA,SPHRS1,DWELOWN,SEI,SPSEI,MASEI,PASEI,HAPMAR,EVSTRAY,DIVLAW,AGED,SPANKING,ABANY,ABDEFCTW,ABDEFECT,ABHLTH,ABNOMORE,ABPOOR,ABPOORW,ABRAPE,MARHOMO,HAPPY,FATALISM,HEALTH,LIFE,LETDIE1,OWNGUN,HUNT,NEWS,TVHOURS,GETAHEAD,RICHWORK,RACDIF1,RACDIF2,RACDIF3,RACDIF4,FEAR,PARTYID,POLVIEWS,NATENVIR,NATHEAL,NATCRIME,NATEDUC,NATARMS,NATAID,NATFARE,NATSOC,NATCHLD,NATSCI,NATFAREY,CAPPUN,GUNLAW,COURTS,GRASS,AFFRMACT,WRKWAYUP,WORKWHTS,WORKBLKS,INTLWHTS,INTLBLKS,DISCAFF,FEJOBAFF,DISCAFFM,DISCAFFW,INCGAP,TAXRICH,RELIG,DENOM,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,REBORN,RELEXP,SEXEDUC,PREMARSX,TEENSEX,XMARSEX,HOMOSEX,PORNLAW,XMOVIE,PARTNERS,SEXFREQ,NUMWOMEN,NUMMEN,SEXORNT,FECHLD,FEPRESCH,FEFAM,MEOVRWRK
2008,1231,1,35,12,1,1,3,16,0,0,1973,12,0,0,3,3,26,4,2,1,0,1,0,2,50,34,15,9,1,1,50,1,2,1,40,1,58.3,37.7,22.7,28.8,2,1,1,3,2,7,3,7,7,7,7,1,7,0,2,2,0,0,7,7,0,3,2,0,9,0,0,0,0,7,1,8,0,0,0,0,0,0,0,1,1,2,2,0,7,2,0,3,1,5,6,6,5,0,0,0,2,1,2,2,0,2,5,2,1,2,1,1,1,3,3,0,0,2,1,1,4,1,0,3,3,2,1,1
2008,1232,1,61,12,1,1,1,1,0,0,1947,4,0,0,10,6,19,4,0,0,0,4,0,1,54,28,16,14,2,4,-1,2,1,7,-1,0,49.6,17.1,-1,26.5,2,0,0,1,0,0,1,0,1,0,0,1,0,3,1,2,3,1,7,0,4,0,-1,1,1,7,7,7,7,0,1,4,0,0,0,0,0,0,0,1,1,2,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,3,2,2,0,2,2,3,0,3,1,0,7,0,0,1,1,1,0,1,5,5,0,3,0,0,0,0
2008,1233,1,37,18,4,2,1,1,0,0,1971,11,0,0,4,2,27,4,1,1,0,2,0,11,57,44,13,11,3,1,50,2,1,6,-1,1,80.9,50.7,-1,39.4,2,0,1,1,1,7,3,7,7,7,7,1,7,0,2,4,0,0,7,7,0,5,3,0,9,1,0,1,0,7,0,3,0,0,0,0,0,0,0,1,8,1,1,1,7,2,0,3,3,4,4,4,4,0,0,0,1,1,4,1,60,2,8,3,1,2,1,1,0,4,2,0,0,2,0,1,3,0,1,3,2,3,4,2
2008,1234,1,35,9,0,2,3,16,0,0,1973,5,0,0,2,4,20,6,2,0,2,2,0,11,38,31,14,9,2,1,40,2,1,1,40,1,43.5,29.6,-1,63.2,2,7,1,1,2,7,4,7,7,7,7,4,7,0,1,2,0,0,7,7,0,3,3,0,9,1,0,0,0,7,1,3,0,0,0,0,0,0,0,2,2,2,2,1,7,3,0,1,4,1,1,7,7,0,0,0,4,2,3,2,0,2,1,2,1,2,0,0,1,1,1,0,0,1,0,-1,-1,-1,-1,0,3,2,2,1
2008,1235,1,53,16,3,1,3,98,0,0,1955,2,0,0,6,3,22,2,0,0,0,2,0,1,64,49,20,19,3,1,40,2,1,7,-1,0,78.5,68.1,-1,63.5,1,0,0,2,0,0,3,0,1,0,0,1,0,5,3,5,2,2,7,0,4,0,-1,1,1,7,7,7,7,0,3,6,0,0,0,0,0,0,0,1,1,1,1,9,1,2,0,0,0,0,0,0,0,3,0,0,0,1,5,1,60,1,8,1,0,1,0,0,7,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0
2008,1236,3,30,8,0,1,3,16,0,0,1978,3,7,0,5,2,18,3,0,2,0,1,0,2,51,0,16,16,2,1,44,2,1,0,-1,2,63.5,-1,-1,-1,0,1,2,1,3,7,1,7,7,7,7,1,7,0,3,4,0,0,7,7,0,5,1,0,9,1,0,0,1,7,3,2,0,0,0,0,0,0,0,2,2,3,2,0,7,2,0,1,2,4,5,5,5,0,0,0,2,3,3,2,0,2,5,2,1,5,0,0,1,3,1,0,0,2,1,2,4,10,0,3,2,3,3,4
2008,1237,1,47,9,0,2,1,1,0,0,1961,7,0,0,5,5,22,5,0,1,3,1,0,2,33,31,3,0,2,7,-1,2,0,1,48,1,27.7,30.1,18.5,-1,2,7,1,2,2,7,3,7,7,7,7,1,7,0,1,1,0,0,7,7,0,3,1,0,7,1,0,1,1,7,2,1,0,0,0,0,0,0,0,2,2,2,2,1,7,2,0,3,2,3,3,5,5,0,0,0,2,2,5,2,0,2,6,1,0,1,0,0,1,4,1,0,0,2,0,-1,-1,-1,-1,0,2,3,3,4
2008,1238,1,50,11,0,2,1,1,0,0,1958,11,0,0,6,4,21,4,0,2,0,2,0,11,47,47,22,15,1,2,29,2,1,1,75,1,48.5,48.5,26.5,33.2,1,7,1,1,4,7,3,7,7,7,7,1,7,0,1,4,0,0,7,7,0,2,3,0,7,1,0,1,1,7,2,3,0,0,0,0,0,0,0,1,3,2,1,1,7,2,0,1,3,5,7,4,6,0,0,0,2,2,4,2,0,2,3,2,0,2,1,0,1,4,1,0,0,1,0,-1,-1,-1,-1,0,1,4,4,5
2008,1239,1,40,12,1,1,1,1,0,0,1968,7,0,0,10,2,20,4,0,0,1,3,0,11,40,51,21,21,2,1,44,1,1,7,-1,0,32.3,63.5,-1,29.5,1,0,0,2,0,1,4,1,1,1,1,4,1,3,1,4,2,1,7,0,4,0,-1,2,0,7,7,7,7,0,1,4,0,0,0,0,0,0,0,1,1,2,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,1,5,2,0,2,7,1,1,3,1,1,7,0,0,1,1,2,1,1,5,4,0,3,0,0,0,0
2008,1240,1,84,4,0,1,1,1,0,0,1924,1,0,0,8,7,25,2,0,0,0,2,0,1,23,0,9,0,2,5,-1,1,0,5,-1,0,26.5,-1,-1,26.5,2,7,0,2,0,0,4,0,0,0,0,1,0,4,2,3,3,1,7,0,4,0,-1,1,7,7,7,7,7,0,1,5,0,0,0,0,0,0,0,2,1,2,2,0,1,2,0,0,0,0,0,0,0,3,0,0,0,4,8,2,0,2,7,1,1,3,0,0,7,0,0,2,1,2,0,-1,-1,-1,-1,0,0,0,0,0
2008,1241,4,56,9,0,2,1,1,0,0,1952,3,7,0,5,6,16,4,1,1,0,2,0,13,34,0,5,0,2,8,-1,2,0,0,-1,0,26.4,-1,-1,31.5,0,0,0,2,0,1,4,1,1,0,0,1,1,3,3,2,3,1,7,0,4,0,-1,1,7,7,7,7,7,0,3,5,0,0,0,0,0,0,0,2,2,2,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,1,2,0,2,7,2,1,2,1,1,7,0,0,1,2,1,0,1,2,0,1,9,0,0,0,0
2008,1242,5,20,14,1,2,3,16,0,0,1988,11,7,7,2,0,0,4,0,0,1,3,0,11,34,0,22,13,2,6,-1,2,2,0,-1,1,37.7,-1,62.5,62.5,0,7,2,0,1,1,0,1,1,1,0,0,1,2,2,0,1,2,7,0,4,2,2,1,7,1,0,1,1,0,0,4,0,0,0,0,0,0,0,2,1,2,1,0,0,2,7,3,2,4,4,4,4,3,0,0,4,0,0,2,0,2,3,1,1,1,0,1,1,4,1,1,4,0,7,1,5,0,1,3,1,4,4,5
2008,1243,5,28,16,3,1,3,16,0,0,1980,6,7,7,1,0,0,3,0,0,0,3,0,1,64,0,21,17,2,1,45,2,1,0,-1,2,78.5,-1,-1,63.5,0,7,1,1,1,7,4,7,7,7,7,1,7,0,1,5,0,0,7,7,0,5,4,0,9,0,1,0,1,7,1,2,0,0,0,0,0,0,0,1,1,1,1,1,7,2,1,4,1,3,5,5,5,0,0,0,3,2,4,2,0,2,3,2,1,5,0,0,1,4,1,0,0,2,1,4,1,17,10,2,2,2,1,2
2008,1244,4,28,9,1,2,3,16,0,0,1980,7,7,0,9,3,19,4,2,1,0,1,0,2,28,0,9,0,3,7,-1,2,0,0,-1,2,32.4,-1,22.6,27.7,0,7,1,3,2,7,1,7,7,7,7,1,7,0,3,2,0,0,1,7,0,3,4,0,7,1,0,0,1,7,3,4,8,2,1,2,3,2,2,8,1,8,0,0,7,8,0,3,3,4,4,4,4,0,1,2,0,0,0,1,60,1,8,3,0,3,0,1,1,1,1,0,0,1,1,-1,-1,-1,-1,0,3,3,2,2
2008,1245,1,30,11,1,1,1,1,0,0,1978,2,0,0,4,4,20,6,2,2,0,2,0,11,33,46,15,11,2,1,40,2,1,1,40,1,33.6,38.4,-1,29.2,2,0,2,1,3,7,1,7,7,7,7,1,7,0,2,3,0,0,1,7,0,4,2,0,9,0,0,0,1,7,2,2,1,1,3,3,3,1,2,2,2,1,0,0,7,2,0,4,2,5,5,5,6,0,1,2,0,0,0,2,0,2,2,2,0,5,1,0,1,1,1,0,0,2,0,1,5,5,0,9,3,3,3,2
2008,1246,1,28,11,0,2,1,1,0,0,1980,6,0,0,3,0,0,2,0,0,0,2,0,1,29,68,16,0,2,1,40,2,1,1,42,0,33.1,64.8,50.7,-1,1,0,0,3,0,0,3,1,1,0,0,1,0,3,2,2,2,1,7,0,2,0,-1,1,1,7,7,7,7,1,3,4,2,1,1,2,2,1,3,2,1,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,2,7,1,1,1,1,1,7,0,0,1,4,2,1,1,5,1,3,3,0,0,0,0
2008,1247,5,44,7,0,2,1,1,0,0,1964,6,7,7,7,6,17,5,0,0,2,3,0,18,42,0,20,19,2,1,64,2,1,0,-1,1,32.3,-1,83.9,83.9,0,7,2,0,1,0,0,0,0,0,0,0,0,5,2,0,3,2,1,0,4,4,3,1,1,0,0,0,0,1,2,2,1,2,1,2,3,2,2,2,2,2,0,1,1,2,7,4,1,3,5,4,4,3,3,2,0,0,0,2,0,2,7,2,1,1,0,1,1,2,1,1,1,0,7,1,4,4,4,8,1,2,1,1
2008,1248,5,21,14,2,2,3,16,0,0,1987,6,7,7,6,0,0,2,0,0,0,2,-1,3,39,0,10,5,2,6,-1,2,2,0,-1,1,36.5,-1,-1,44.7,0,7,1,1,4,7,2,7,7,7,7,1,7,0,2,4,0,0,1,7,0,2,3,0,7,1,0,0,0,7,1,4,1,2,1,1,3,2,2,1,1,1,0,0,7,2,0,4,4,4,4,4,4,0,3,3,0,0,0,2,0,2,2,2,1,2,0,0,0,3,1,0,0,1,0,3,2,0,3,3,3,3,4,3
2008,1249,1,86,3,0,1,3,16,0,0,1922,3,0,0,1,7,28,2,0,0,0,2,0,1,23,0,5,0,2,5,-1,2,0,5,-1,1,26.5,-1,-1,26.5,2,7,1,0,2,0,0,0,0,0,0,0,0,4,3,0,4,3,0,0,4,5,1,2,7,1,1,1,1,0,4,4,3,3,3,3,3,3,3,3,3,3,0,0,0,1,7,1,4,3,5,7,4,2,2,4,0,0,0,2,0,2,0,2,0,2,0,0,0,1,1,1,1,0,7,-1,-1,-1,-1,0,2,2,2,1
2008,1250,5,42,5,0,2,3,16,0,0,1966,7,7,7,8,2,38,4,2,0,0,2,0,15,23,0,4,0,3,7,-1,1,0,0,-1,2,22.5,-1,50.7,-1,0,7,1,0,3,0,0,0,1,0,0,0,0,2,2,0,1,2,0,0,4,1,6,1,7,0,0,0,0,1,4,2,3,3,3,3,3,3,3,3,3,3,0,1,0,2,7,3,2,5,6,4,5,3,2,2,0,0,0,2,0,2,6,2,0,2,0,0,1,4,1,2,1,0,7,0,0,0,0,3,3,1,3,2
2008,1251,1,53,9,0,2,1,1,0,0,1955,4,0,0,12,1,19,6,0,0,0,3,0,11,39,45,14,0,2,7,-1,2,0,1,40,0,36.5,38.1,38,38.1,1,7,0,1,0,0,3,1,1,0,0,1,0,5,1,4,2,1,7,0,4,0,-1,1,7,7,7,7,7,0,1,4,2,1,1,3,3,3,2,2,2,2,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,1,4,1,48,3,7,2,1,5,1,1,7,0,0,1,1,2,0,-1,-1,-1,-1,0,0,0,0,0
2008,1252,5,23,12,1,2,1,1,12,0,1985,5,7,7,5,1,20,2,1,0,0,1,0,2,51,0,15,15,3,1,46,2,1,0,-1,2,36.5,-1,33.1,45.8,0,7,2,2,3,7,3,7,7,7,7,2,7,0,2,4,0,0,0,7,0,2,0,0,9,1,0,0,1,7,3,4,1,1,1,2,2,3,2,1,1,2,0,0,7,2,0,4,1,2,5,6,6,0,1,3,0,0,0,4,0,3,2,4,1,3,0,0,1,3,1,0,0,1,0,1,3,0,5,3,1,3,4,3
2008,1253,1,45,12,1,2,2,2,0,0,1963,9,0,0,8,3,28,3,0,1,0,2,0,11,17,36,14,14,2,1,45,2,1,4,-1,0,29,28.6,29.5,32.3,2,0,0,1,0,0,4,0,1,0,0,1,0,4,1,4,1,1,7,0,4,0,-1,2,1,7,7,7,7,0,6,7,1,1,2,2,2,2,2,2,2,2,0,1,1,3,0,0,0,0,0,0,0,3,0,0,0,1,2,1,18,1,2,3,1,1,0,0,7,0,0,1,1,2,0,1,5,0,3,3,0,0,0,0
2008,1254,5,43,20,4,2,1,1,0,0,1965,7,7,7,1,0,0,1,0,0,0,1,-1,4,62,0,20,20,2,1,40,1,1,0,-1,0,90.3,-1,56.6,-1,0,7,0,2,0,1,4,1,1,1,1,4,1,5,3,5,1,1,7,0,4,0,-1,2,1,7,7,7,7,0,0,2,1,1,2,1,3,2,2,1,1,2,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,1,3,1,50,3,5,1,0,4,0,0,7,0,0,1,4,2,1,2,2,0,40,3,0,0,0,0
2008,1255,1,36,14,1,2,2,2,0,0,1972,5,0,0,1,3,25,5,1,2,0,2,0,11,45,31,21,19,2,1,38,2,1,1,50,1,65.8,27.5,29.3,38,2,7,1,0,2,1,0,1,1,1,1,0,1,2,2,0,2,2,1,0,4,2,1,2,1,0,0,1,1,1,0,3,1,1,1,1,3,3,3,1,1,1,0,1,1,2,7,3,5,3,6,5,4,1,3,1,0,0,0,1,18,1,2,2,0,2,0,0,1,4,1,1,3,0,7,-1,-1,-1,-1,0,2,3,2,4
2008,1256,5,25,12,1,2,2,2,0,0,1983,9,7,7,2,1,22,2,1,0,0,1,-1,2,51,0,13,13,2,4,-1,2,1,0,-1,2,36.5,-1,21.2,-1,0,7,1,0,1,0,0,1,1,1,1,0,1,1,1,0,2,1,1,0,4,2,2,2,1,0,0,0,0,0,5,4,1,1,1,1,1,2,2,2,2,2,0,1,0,3,7,3,3,2,4,5,5,3,1,2,0,0,0,2,0,2,7,1,1,2,0,0,1,2,1,1,4,0,7,0,0,999,2,3,3,3,3,2
2008,1257,1,74,16,3,1,1,1,0,0,1934,6,1,0,1,3,26,2,0,0,0,2,0,1,49,51,20,0,1,5,-1,2,0,7,-1,0,-1,63.5,38.9,38.2,1,9,0,2,0,1,4,1,1,1,1,4,1,4,1,4,1,2,7,1,4,0,-1,1,7,7,7,7,7,0,2,3,1,2,2,2,3,3,2,2,1,1,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,2,4,1,50,3,7,3,1,2,0,0,7,0,0,1,2,2,0,0,0,8,0,3,0,0,0,0
2008,1258,1,45,16,3,2,1,1,0,0,1963,5,0,0,2,3,31,5,0,1,2,2,0,11,43,0,25,0,1,7,-1,2,0,1,50,1,63.2,-1,-1,33.1,1,0,2,0,2,0,0,0,0,0,0,0,0,5,1,0,1,1,0,1,4,1,1,1,7,0,0,0,0,0,6,6,3,2,2,1,1,2,2,2,1,1,0,0,0,3,7,2,2,1,1,7,7,2,3,2,0,0,0,2,0,2,8,1,1,1,0,1,1,1,1,1,1,0,7,1,4,0,1,3,2,2,2,4
2008,1259,1,60,12,1,1,1,1,0,0,1948,2,1,1,3,5,22,2,0,0,0,2,0,1,32,49,20,19,3,1,50,1,1,1,40,0,38.1,-1,-1,38.9,2,1,0,2,0,0,1,1,1,0,0,1,1,5,2,4,1,2,7,0,4,0,-1,1,1,7,7,7,7,0,3,4,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,0,0,0,0,0,2,0,0,0,2,3,1,14,1,8,1,1,1,1,1,7,0,0,1,1,1,0,0,0,12,0,3,0,0,0,0
2008,1260,1,41,13,1,1,1,1,0,0,1967,10,1,0,1,2,20,4,0,0,1,3,1,11,51,28,23,23,1,1,50,2,1,1,50,1,63.5,33.6,38.4,48.5,1,1,3,0,2,1,0,1,1,1,1,0,1,2,1,0,3,1,7,1,4,1,2,1,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,2,8,1,1,1,0,2,7,4,1,4,4,5,4,3,0,0,2,0,0,11,70,2,4,9,1,5,0,0,1,4,3,1,4,0,7,1,4,40,0,3,1,4,4,5
2008,1261,3,54,8,0,1,1,1,0,0,1954,8,7,0,6,2,19,3,0,0,1,2,2,15,40,0,10,0,3,4,-1,2,0,0,-1,2,32.3,-1,44.4,45.8,0,0,3,2,2,7,1,7,7,7,7,1,7,0,2,4,0,0,7,7,0,5,3,0,9,0,0,0,1,7,5,5,0,0,0,0,0,0,0,2,3,1,1,0,7,3,0,3,1,2,4,6,4,0,0,0,4,2,2,1,18,1,7,1,0,2,0,0,1,4,1,0,0,1,0,1,4,9,0,3,2,3,3,2
2008,1262,5,24,12,1,1,1,1,0,0,1984,4,7,7,6,0,0,1,0,0,0,1,-1,4,45,0,19,19,3,1,51,1,1,0,-1,0,38.1,-1,37.4,38.1,0,7,0,2,0,1,4,1,1,1,1,4,1,2,3,5,2,2,7,0,4,0,-1,1,1,7,7,7,7,0,5,4,0,0,0,0,0,0,0,1,2,2,2,1,1,2,0,0,0,0,0,0,0,2,0,0,0,3,3,1,18,1,2,2,1,5,0,0,7,0,0,1,4,2,1,5,5,15,0,3,0,0,0,0
2008,1263,5,19,12,1,2,1,3,0,0,1989,11,7,7,6,1,19,2,0,0,0,2,1,5,32,0,15,11,2,7,-1,2,1,0,-1,0,38.9,-1,38.4,-1,0,7,0,2,0,0,1,0,1,0,0,1,1,1,2,4,2,1,7,0,4,0,-1,1,7,7,7,7,7,1,1,3,0,0,0,0,0,0,0,1,1,1,1,0,0,8,0,0,0,0,0,0,0,2,0,0,0,2,3,13,0,9,4,9,1,2,0,0,7,0,0,1,4,1,0,1,5,0,1,3,0,0,0,0
2008,1264,4,51,12,1,1,2,2,0,0,1957,11,7,0,4,4,27,1,0,0,0,1,-1,4,36,0,10,10,3,2,25,2,1,0,-1,2,28.6,-1,28.4,-1,0,0,1,0,2,1,0,1,1,1,1,0,1,2,2,0,2,2,7,0,4,1,10,2,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,1,1,2,1,1,1,2,7,3,2,4,4,4,4,2,0,0,3,0,0,1,18,1,7,2,1,5,0,0,1,4,1,1,4,0,7,5,4,200,0,3,2,3,3,2
2008,1265,2,52,14,1,2,1,1,0,0,1956,6,1,7,1,2,22,1,0,0,0,1,-1,4,47,0,18,10,2,3,-1,2,2,0,-1,1,53.9,-1,53.3,28.4,0,0,2,1,2,7,4,7,7,7,7,4,7,0,2,5,0,0,7,7,0,1,2,0,7,0,0,1,1,7,6,4,0,0,0,0,0,0,0,1,2,1,1,1,7,1,1,4,2,4,5,5,4,0,0,0,1,3,4,1,11,2,7,1,1,2,0,0,1,3,1,0,0,2,0,0,5,0,3,3,1,4,1,2
2008,1266,1,46,12,1,1,1,1,0,0,1962,12,0,0,2,2,24,3,0,0,1,2,0,11,36,32,19,18,2,1,40,2,1,1,30,1,35.1,38.9,-1,52.4,1,0,3,0,1,1,0,1,1,1,1,0,1,5,1,0,2,2,7,1,1,2,3,3,1,1,0,1,0,0,5,6,0,0,0,0,0,0,0,1,1,1,3,1,0,2,7,4,1,9,9,9,9,1,0,0,4,0,0,1,18,1,2,2,1,4,0,0,1,4,4,1,1,0,7,1,4,999,999,3,2,3,3,4
2008,1267,5,24,12,1,1,1,1,0,0,1984,10,7,7,5,0,0,2,0,0,0,2,1,6,30,0,19,19,1,1,60,2,1,0,-1,2,31.5,-1,73.2,38.8,0,7,2,0,2,0,0,1,1,0,0,0,0,2,1,0,1,2,7,1,1,4,1,1,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,1,1,2,1,1,1,2,7,4,1,2,4,5,4,2,0,0,2,0,0,1,14,1,0,3,1,3,1,0,1,4,1,1,4,0,7,5,3,18,0,3,3,3,2,3
2008,1268,1,32,14,2,2,3,6,0,0,1976,12,1,0,4,2,22,2,0,0,0,2,0,1,51,30,20,0,3,1,80,1,1,1,80,1,63.5,31.5,-1,37.3,1,1,2,2,2,7,4,7,7,7,7,4,7,0,1,4,0,0,7,7,0,4,2,0,9,0,0,0,1,7,2,2,0,0,0,0,0,0,0,3,2,2,1,1,7,2,0,3,1,1,7,7,4,0,0,0,2,2,2,2,0,2,3,1,1,5,0,0,1,2,1,0,0,1,0,1,4,0,1,3,3,3,2,2
2008,1269,1,36,13,1,1,1,1,0,0,1972,7,1,0,1,0,0,2,0,0,0,2,0,1,49,68,16,15,2,1,48,2,1,1,50,2,74,64.8,36.9,74,1,0,2,0,2,0,0,0,1,0,0,0,0,5,1,0,1,2,7,0,4,2,5,2,1,1,0,0,1,0,3,4,0,0,0,0,0,0,0,2,1,1,1,1,1,2,7,3,2,4,4,4,4,2,0,0,3,0,0,1,60,1,5,1,1,1,1,1,1,1,1,1,1,0,7,1,2,2,0,3,2,3,3,4
2008,1270,2,65,20,4,2,1,1,0,0,1943,8,1,7,1,3,27,1,0,0,0,1,-1,4,74,0,18,18,2,1,50,2,1,0,-1,1,89.3,-1,37.7,37.3,0,1,2,0,2,1,0,1,1,1,0,0,1,2,2,0,2,1,7,1,4,4,2,1,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,8,1,1,1,1,1,2,7,3,2,3,3,5,5,2,0,0,3,0,0,1,50,3,2,2,1,4,0,1,1,4,1,2,4,0,7,0,0,0,4,3,2,3,4,3
2008,1271,1,30,15,1,1,1,1,0,0,1978,3,0,0,4,0,0,2,0,0,0,2,0,1,51,46,19,16,2,1,40,2,1,1,40,1,58.8,53.5,76.5,-1,1,0,3,0,1,0,0,1,0,0,0,0,1,4,1,0,2,1,7,1,4,1,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,1,2,2,0,0,3,7,3,1,3,4,4,4,3,0,0,2,0,0,1,14,1,1,2,1,1,1,1,1,3,2,1,4,0,7,1,3,3,0,3,2,2,2,1
2008,1272,5,23,16,3,2,1,1,0,0,1985,11,7,7,1,0,0,1,0,0,0,1,-1,4,51,0,7,7,2,1,40,2,2,0,-1,2,63.5,-1,78.5,82.7,0,7,2,0,2,0,0,0,1,0,0,0,1,3,2,0,1,1,7,0,4,4,2,1,0,0,0,0,1,1,5,6,0,0,0,0,0,0,0,8,8,2,3,0,8,3,7,8,2,4,5,3,4,2,0,0,2,0,0,1,22,3,6,1,1,1,1,1,1,3,1,1,1,0,7,0,0,0,6,3,2,3,4,4
2008,1273,5,28,12,1,1,2,2,0,0,1980,1,7,7,5,0,0,2,0,0,0,2,1,5,37,0,12,2,3,1,35,2,1,0,-1,2,26.7,-1,39.6,-1,0,7,2,3,1,7,4,7,7,7,7,4,7,0,3,5,0,0,7,7,0,4,4,0,9,0,0,1,0,7,3,4,0,0,0,0,0,0,0,1,2,2,1,8,7,2,1,4,1,2,2,6,6,0,0,0,2,4,1,1,14,1,0,2,1,5,0,0,1,4,1,0,0,2,1,4,6,27,0,3,2,3,4,5
2008,1274,1,37,12,1,1,1,1,0,0,1971,9,1,0,1,1,20,2,0,0,0,2,0,1,34,61,24,19,1,1,60,1,1,3,-1,1,31.3,76.5,37.7,49.6,1,1,2,1,3,7,3,7,7,7,7,1,7,0,1,4,0,0,7,7,0,5,0,0,9,0,0,0,1,7,3,4,0,0,0,0,0,0,0,1,1,1,1,0,7,1,1,3,2,2,2,4,4,0,0,0,2,2,4,4,0,3,0,4,1,1,0,1,1,4,1,0,0,3,0,1,6,5,0,3,3,2,3,2
2008,1275,1,38,14,1,2,1,1,0,0,1970,6,0,0,1,4,20,6,0,1,3,2,0,11,43,50,18,1,2,7,-1,2,2,1,40,1,36.9,62.5,30.8,-1,1,0,2,1,1,7,3,7,7,7,7,1,7,0,2,4,0,0,7,7,0,2,2,0,7,0,0,0,1,7,6,4,0,0,0,0,0,0,0,2,1,2,1,1,7,2,1,4,1,3,5,4,4,0,0,0,1,2,4,2,0,2,7,1,0,1,0,0,1,1,1,0,0,2,0,1,2,0,1,3,2,2,2,2
2008,1276,1,26,14,2,2,1,1,3,0,1982,6,0,0,3,1,25,3,1,0,0,2,0,11,43,24,14,0,1,7,-1,2,0,1,60,2,41.6,38.4,38.4,-1,1,0,2,1,2,7,1,7,7,7,7,1,7,0,3,5,0,0,0,7,0,5,3,0,7,0,0,0,8,7,5,6,2,1,1,1,2,2,3,3,1,3,0,1,7,2,1,1,1,5,5,4,4,0,1,2,0,0,0,1,70,2,7,1,1,1,1,1,1,1,1,0,0,1,0,1,5,0,2,3,2,3,2,3
2008,1277,1,38,12,1,1,1,1,3,0,1970,12,0,0,8,2,23,4,0,1,1,2,0,11,30,66,19,18,3,1,52,2,1,1,48,0,31.5,80.3,27.9,80.3,2,0,0,3,0,0,1,0,1,0,0,1,0,5,2,5,3,2,7,0,4,0,-1,2,1,7,7,7,7,1,7,7,3,3,1,3,1,3,3,3,3,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,5,2,1,15,1,8,1,1,1,1,1,7,0,0,1,1,1,0,1,5,1,0,3,0,0,0,0
2008,1278,3,59,14,1,2,1,1,0,0,1949,3,7,0,4,2,20,1,0,0,0,1,-1,4,51,0,14,14,3,1,36,2,1,0,-1,1,63.5,-1,-1,-1,0,0,3,0,2,0,0,1,1,1,1,0,1,5,1,0,1,1,1,0,4,3,1,3,1,1,0,0,1,1,3,6,1,1,1,1,2,3,1,1,2,1,0,1,1,3,7,4,1,1,1,5,5,1,1,3,0,0,0,1,70,2,0,1,1,1,1,1,1,4,3,1,1,0,7,0,0,0,5,3,1,1,4,2
2008,1279,5,38,17,4,1,2,2,0,0,1970,9,7,7,3,0,0,2,0,0,0,2,0,3,61,0,15,0,3,4,-1,2,0,0,-1,0,76.3,-1,22.9,-1,0,7,0,3,0,0,2,1,1,0,0,1,1,5,3,5,2,1,7,0,4,0,-1,1,1,7,7,7,7,0,0,4,1,1,1,1,2,3,2,2,2,2,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,4,3,1,18,1,2,3,1,2,1,1,7,0,0,1,1,1,0,0,0,1,0,3,0,0,0,0
2008,1280,1,45,12,1,1,1,1,0,0,1963,2,1,1,2,2,18,2,0,1,0,1,0,2,51,0,9,9,1,1,40,2,1,9,99,0,69.7,-1,-1,33.1,3,0,0,1,0,1,4,1,1,1,1,4,1,8,2,4,1,2,7,1,4,0,-1,1,1,7,7,7,7,0,0,5,1,1,1,1,3,3,1,1,1,2,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,4,3,2,0,2,3,2,0,3,1,1,7,0,0,1,3,2,1,1,2,5,0,3,0,0,0,0
